"Row.names","logFC","logCPM","PValue","FDR"," DMSO"," Indole"," TCDD"
"Agmo",-1.501322932963,2.66746763781875,0.000163454758533591,0.0349195944721088,191.515823510314,68.3596832567951,72.3605606829523
"Pla2g2a",0.900471990259558,1.9533415333065,0.000190329315006862,0.0398937426492685,48.1086106092377,55.105756251932,97.4933467075175
"Csrp1",-0.941955951010242,5.89718874824071,0.000201003652823001,0.0413509181335319,1624.06976488127,641.854705010011,877.200056165965
"Csad",-1.03739503847577,5.40915275625041,0.000217832988676853,0.0432126191287706,1129.64914112934,536.283910221014,593.933555431768
"Mt2",-1.33004190521948,6.51927778037274,0.000214830704074708,0.0432126191287706,2839.50373472019,900.393886289697,1195.72567389943
"Cxcl16",-0.832981941938105,6.16374413408266,0.000224945440741133,0.0438406824770745,1859.72294772262,811.976458388991,1090.84735626675
"H1f0",-0.907364473242155,9.24104310011843,0.000262560976410146,0.0502894808093157,15771.0627033947,7420.28300201494,9017.25329557964
"Pbx1",0.573984172520378,6.19744640878551,0.000268043830685446,0.0504694731370275,913.650271371254,1467.14849091896,1523.79193622102
"Cela1",-1.25940463365609,7.07525751622886,0.00027641349629176,0.0511779588384193,3701.3207295959,1758.07405953437,1733.13284849994
"Acpp",0.636486762999646,4.18450089959714,0.000301094006440044,0.0548336609433189,232.489896874361,338.834623762374,394.73892153033
"Lipg",0.56632312450009,5.88135023655219,0.000361831271760067,0.064831993515848,802.822756501745,997.229735920238,1335.91349530467
"4732456N10Rik",-1.49193181911035,3.41299941261789,0.000394218059919715,0.0695137845658431,370.025560464834,54.4029718052899,130.831823890726
"Ncald",0.622753943463999,3.78109969071588,0.000410267013797124,0.0712133790042538,177.505788492315,245.488277736054,305.249848196777
"C3",-0.835312247868463,3.86865457316635,0.000444654096021136,0.0748433689802848,358.65865199777,194.025260027898,212.305314883313
"Lypd6b",0.833333038804798,2.14834132691386,0.000439086749643179,0.0748433689802848,54.2713333112875,69.8028035466096,107.449816870477
"Satb2",0.659901379757691,7.66389207991965,0.000476389577477328,0.0789882360626214,2573.78475755303,3652.19429723656,4428.9296641379
"Ecscr",-0.790048161594343,3.79141949599025,0.000496741673368728,0.0811515183743118,337.94639819342,170.266436354866,206.022672966097
"Kdelr3",-0.639439531818595,4.10965388324105,0.000513388297078192,0.0826555158295889,408.49974218232,212.177216980807,286.705569465932
"Nox1",-0.658912628168227,5.65208823889641,0.000628531302973724,0.09974791778193,1048.28997636169,894.44301314417,720.057638291907
"Hist1h1c",-0.683865666394483,7.14812842278115,0.000660480376591862,0.103341922585338,3398.78511837425,1835.43920485323,2302.68780592279
"Fam20c",0.741004347577067,3.54528498325021,0.000678035313744829,0.104615198616546,173.540339790376,123.134775178113,317.399225935148
"2010001A14Rik",-0.823125583120562,2.70590390697626,0.000715033669169499,0.107565980300549,142.942276653673,100.397341170709,91.9018302544844
"Tmem37",-1.04443124662269,3.34334546485494,0.000716525568659704,0.107565980300549,258.259948177838,139.212657299213,137.875958397542
"Upp1",-0.509647703981515,5.2627832144246,0.000727802248624335,0.107802069066237,804.538732969026,583.70767124732,627.406105119612
"Tapbp",-0.468043787335931,7.14532831444599,0.000745646587509286,0.108991946587377,2907.67373916071,2251.20351405663,2302.70216106137
"Ccl6",-0.591692207764258,5.47877338207655,0.000767348675401437,0.11070748616928,988.123250885992,651.984625896882,710.280830291768
"Amdhd2",-0.541014237268546,5.50068226356274,0.000784674750609675,0.111755792365678,986.438309000683,657.639428657786,738.351129889259
"Gcnt2",-0.855869829421144,4.73938781811988,0.000806410364737281,0.113397629643879,648.989342782596,390.319183827305,383.009239151179
"Aldob",-0.506364427701323,8.31758487590241,0.000822231096937539,0.114177065698489,6450.41716717009,5336.2593222672,5023.90320156654
"Itgb5",-0.635930779660039,5.49921815098714,0.000840846622693593,0.115320557179051,992.274907251531,706.485383460736,702.68299514971
"Cpox",0.52471251443651,5.99036437374836,0.000898331488091327,0.118527500546315,936.548440653492,984.994856974069,1459.17775555087
"Fbxo6",-0.525624766083115,5.24188429744033,0.000906907691640723,0.118527500546315,850.864732672731,500.982694339239,643.700910007272
"Sectm1a",-0.695840552297388,2.87118083864794,0.000890636807639115,0.118527500546315,158.769287812326,113.241540416985,105.772511446694
"Tgm1",-1.26591499084949,1.49455100690945,0.00090652212588247,0.118527500546315,84.086350051497,23.0609972889681,35.4582917704869
"Csta1",-0.759305698833229,3.50122306160839,0.000972263102957335,0.124147940353483,265.944800413758,154.77653079756,171.233693230417
"Zfp324",0.602584110881105,3.18388422975061,0.000969505038010616,0.124147940353483,112.862348551562,175.043982728608,189.543765001142
"Krt4",0.78349403572445,5.62301420846705,0.00105401014301704,0.133056803167913,592.222949465919,867.185385585366,1146.72619764877
"Cdca7",0.500804898592854,5.87774046919077,0.00108289582736676,0.133665441624637,771.172953897638,1142.07913008253,1234.6576043964
"Cpe",-0.833651699351683,4.88223256630595,0.00107199377312698,0.133665441624637,730.79999172706,393.186931385811,448.717195269217
"Exoc3",0.476708533386549,6.65273138134077,0.00113079572140922,0.138044062298187,1491.02800398826,1555.12380624775,2340.0767831171
"Ccnd1",0.475397213613213,8.0229095032418,0.00117615781441012,0.142021056090022,3510.01181332234,4910.66063222163,5418.13243092774
"Cald1",-1.27083491215937,2.99702120487005,0.00120285826569758,0.142154813549302,239.076176152164,78.3680668956686,102.049086825137
"Gsn",-0.490393665152393,8.28306928110006,0.00119361460706127,0.142154813549302,6801.81992991556,4331.05801071033,5258.75116998994
"Gm11735",0.901527001536903,1.47802881173974,0.00126774199113163,0.148245745047172,27.2152378090365,58.3997190280313,57.474837681615
"Igdcc4",0.63542256194917,4.85820684361009,0.00129473162297672,0.149824724996337,341.413490047416,599.349793709572,596.707378532325
"3632451O06Rik",-0.929072634900282,2.12111906615752,0.00138743711707378,0.157275907485434,116.380723476717,43.7503784646658,65.1658899766864
"Muc1",-0.994320237081779,4.75624490257778,0.0013746233955581,0.157275907485434,779.753102085616,235.163767909484,394.851191905167
"BC024139",-1.05407189016793,1.7593635574607,0.00143470375703901,0.160991151888347,84.1553673376322,46.0689531500654,42.7575740700336
"Akr1b8",-0.749889077634846,6.91698773685452,0.00150064453659151,0.163437844676423,3032.94901848513,1460.63893096618,1907.59279531502
"Hmox1",-0.867719474349346,6.17749691319835,0.00149689027153041,0.163437844676423,1995.27084133253,675.44457976605,1130.94849859158
"Krt23",-0.626451783407364,5.10773988600439,0.00149884677127166,0.163437844676423,742.068951042902,556.24753428562,513.966445384791
"Slc23a3",-0.899700843744153,2.03899373909536,0.00156827382624155,0.169145183841917,98.0706397230913,56.5144200201113,56.3646883666797
"Ahnak2",-0.836921465665275,3.7110738610347,0.00164183064209969,0.173705681934148,334.357212154969,154.425474619056,199.894804332504
"Ciart",-0.591149643842955,4.18929146774164,0.00163172703075075,0.173705681934148,423.740338204942,224.021289119442,301.844148594133
"Col4a2",0.646413968356949,5.16481708647035,0.0017850429040551,0.186883398879629,505.995038991003,506.872997077915,866.896585658391
"Flna",-1.08649820966322,7.47578741462226,0.00180002913674681,0.186883398879629,5110.99780040746,1887.94347993451,2530.35695261883
"Lyz1",-0.920161799663514,3.32756089091148,0.00182335066783141,0.187551875638325,273.129633400901,102.44515479279,155.78224261043
"Pim1",-0.680488416295087,3.98512044427061,0.00184508190450518,0.18804600804723,373.36728271223,205.002842007681,246.825001599538
"Acacb",0.574912266178614,4.03367980242694,0.00192307305968447,0.190875470009359,209.024382929237,307.0610993319,350.489381936805
"G6b",-1.27077808556949,1.81764026551542,0.00190612612981826,0.190875470009359,103.681223964295,31.8897220318333,42.0093057239713
"Galnt4",0.428738203632512,8.16500569546952,0.00192557783004619,0.190875470009359,4020.42906474385,5283.18037770256,6025.43837909251
"Gpam",0.491127584122807,5.31963448566934,0.00194157242875665,0.190875470009359,507.101501535206,827.699451220871,798.743604575157
"2210407C18Rik",-0.690091760313202,2.42189404685574,0.00199699478136756,0.194601886194844,108.154617485423,94.7663562273295,75.5285610599338
"Camta1",-0.600401261376151,4.07857676599752,0.00205758859761391,0.194650771966465,370.921511554784,249.03999057542,265.936372550163
"Dio1",-0.684810118645757,4.16217561316045,0.00204459639974445,0.194650771966465,411.252297952039,252.235821647981,275.653894501364
"Dopey1",0.471554238963817,6.2130015178488,0.0020925821927787,0.194650771966465,1061.83357111994,1271.64501249708,1647.28736754038
"Gm2a",-0.539442591440619,4.98770564901507,0.00212276185621636,0.194650771966465,693.680094442316,456.023916737547,512.604652705768
"Nfe2l2",0.543644560103967,8.81350764361641,0.00213767163380221,0.194650771966465,6411.71689950242,7069.73857969518,10262.0696321916
"Ralgapa2",0.439216262209533,7.5403988455837,0.00209637667088523,0.194650771966465,2718.00045967405,3139.43718698786,4068.79233709239
"Rundc3a",-0.665623165405473,2.87276501613656,0.00210867764866786,0.194650771966465,162.370059584855,109.024314728718,112.07026187869
"Znf512b",0.487776198836245,4.52111242613352,0.00202095427072936,0.194650771966465,303.465645354548,445.614392942839,469.218154008403
"Map1lc3a",-0.567912968766796,4.67850749455785,0.00215535031977727,0.194664932539884,558.437389186418,387.426320617877,412.638330745618
"Lyve1",-1.15560540180448,2.0267580856902,0.0022521264991904,0.201765107092791,108.783182119675,52.2117425336185,49.3166636207938
"Krt36",-0.880016901757357,3.92422065090088,0.00234480132519971,0.208050525464697,384.521576836389,193.318566242293,226.359615706025
"Nyap1",-0.839523339469819,2.44214248286614,0.00235974130961849,0.208050525464697,132.537364719493,70.8901438548888,78.97822160579
"Smc2",0.50656692105328,4.6124254086113,0.00244649894636136,0.21400123460731,315.988380353091,488.126914400586,498.303295190248
"Rsad2",-0.84492650604799,1.83297822562754,0.00268673669477672,0.233179358924021,75.7283216409779,61.0012919018958,45.6263984824591
"Plod1",-0.548332879959531,4.15967056128591,0.00271427168022976,0.233742977485833,375.371753369725,274.2311584098,280.194118709578
"Cyp2d22",-0.549912954888056,4.08613144757172,0.0027793959060319,0.236937220672165,381.506100929064,226.268512319446,283.702879718721
"P4ha2",-0.438271762468917,5.73148748358338,0.002794020695657,0.236937220672165,1135.05252497923,739.035243055748,920.787435596768
"4930523C07Rik",-0.598553422869717,4.46695408455108,0.00300570207490713,0.251055220677769,496.920131172265,316.260518833199,353.331244273592
"Cyr61",-0.955005992530952,3.94315875332974,0.00299165416858185,0.251055220677769,423.219023533735,165.173140427408,228.054385199523
"Chodl",-0.600062057646822,4.4809656181054,0.0030727634662318,0.254264922040041,377.353707550594,530.44831347743,282.310678342933
"Haus8",-0.506682630155093,3.80029732289129,0.00308990588490463,0.254264922040041,297.191459514792,203.29368445758,232.602864509115
"Peli2",-0.594615964488207,3.19750324956614,0.00313317240143327,0.255929501525899,189.341878851555,152.413919510186,136.419735802728
"Gm14446",-0.602909068486629,5.78750631155853,0.00316196204280638,0.256339006752025,1112.60467844905,1010.83455612223,809.420387578715
"Zswim4",-0.663279047880916,5.03777126009731,0.0031843354876028,0.256339006752025,778.631621199052,432.575406136402,516.862709238097
"Itga5",-0.682948183630735,3.37771606225517,0.00333562281239526,0.264681670163564,226.432755539513,167.977456963715,152.07290540808
"Tchh",-0.859459895185701,2.57287600963698,0.00332277493768224,0.264681670163564,145.455942827509,78.9135745895165,85.6775957078915
"Prkcdbp",-0.568789711931896,4.05366378150991,0.00358324086128789,0.282313636369129,370.117512126285,232.023930765255,266.839182949779
"Grb7",-0.417360349615958,6.31618219685345,0.00378449494404792,0.284067259009651,1668.04845958001,1152.76453598452,1365.11660531949
"Gsdmcl-ps",0.626611000765821,4.92201991179811,0.00374519081155334,0.284067259009651,375.648263517375,577.292349497878,655.454977098154
"Klk15",-0.910616478613334,1.83704416801191,0.00368904425150774,0.284067259009651,96.9439913180631,31.1429009832168,56.0284048723147
"Lrp4",0.403163166559709,6.06959206421829,0.00373874007743668,0.284067259009651,958.872797480537,1207.92812874552,1413.8158698709
"Map3k8",-1.05670478093367,1.69862124540814,0.0037712194965147,0.284067259009651,78.3492083066661,48.3225647203211,39.8902420368734
"Nek2",0.512441498110984,4.02538367434053,0.00372621963417406,0.284067259009651,209.65543253827,318.053264993843,332.79858220713
"Plcg2",0.675705664653652,3.6154891193625,0.00375279006841662,0.284067259009651,177.023536272155,153.382781806278,305.614127025455
"Ms4a10",-0.570382020122836,3.77699742645085,0.00384450041532868,0.286634598079774,315.386880903889,170.514641976879,227.443030835845
"Mmp28",0.525946835327395,3.51848790710566,0.00388891922469431,0.287127633734638,145.309465829922,230.498789596927,232.531290702471
"Sepn1",-0.911960384632988,2.95242730541704,0.0039028060756081,0.287127633734638,205.090209072796,86.9187921018104,115.083318889044
"Entpd5",0.447175436259155,7.71799817114944,0.00395928447943569,0.289366390013494,2720.53019446594,4320.12129441129,4169.270131775
"Ppm1j",-0.498334595152665,4.12896733223937,0.0040884831091105,0.296855940255612,381.559793466738,241.220728860831,298.08545232759
"Gsdmc2",0.486583716217224,9.34847554287523,0.00412180872627297,0.297332293117963,8777.73264960679,12217.9846015223,13862.3558555357
"Atf3",-0.456596932613563,6.45173387349442,0.00416024967090307,0.298169119961692,1893.77247241758,1212.11826372785,1524.31193945827
"Tm4sf20",-0.433813319562811,8.68582288256634,0.0043924451738774,0.312792778439769,7764.56687392017,7676.23394756548,6403.10634853337
"Tnip3",-0.490803723172258,6.80664858542865,0.00446824819821028,0.316164135247885,2355.3723401979,1760.19232899945,1834.65340258799
"Hunk",0.412002374652728,6.67126354357008,0.00457118271932765,0.319379049239062,1463.56458813613,1780.63768874081,2167.48115058734
"Isg20",-0.523474994458564,4.92607384232602,0.00456208531386878,0.319379049239062,684.56271112905,391.783230630289,509.194269659003
"Aldh3b1",-0.621872778515778,2.91333685349118,0.00474617549630497,0.32074807236943,173.457975928406,95.1054501293969,121.311501482224
"Crybg3",-0.488148656474183,4.12005519413388,0.00477274468090976,0.32074807236943,347.618569525808,294.573530170312,273.040455193288
"Gm7765",-0.734295542802772,1.87971398874589,0.00476535471258438,0.32074807236943,77.6995359378992,59.8844937237228,51.3697095421343
"H2-Q4",-0.4634246527366,4.80115748145431,0.00479288684970072,0.32074807236943,567.363387780164,444.751572913325,454.435936031508
"Tbc1d9",-0.883268845590359,4.15329654195128,0.00473633151464155,0.32074807236943,469.678233025199,204.740571711924,260.180065137472
"Thbs1",-1.49437755934917,6.1889093077002,0.00465407181755255,0.32074807236943,2560.71646842201,497.373185579965,914.283267232639
"Tns4",0.429976642512003,8.6648576891422,0.00464300060411404,0.32074807236943,6114.30563428549,6370.81373583322,8970.8597894641
"Aspa",-0.963438891218435,2.00596044676955,0.00487466708386725,0.322337360920722,89.7790448394756,68.5356872902586,50.8867800873894
"Tead2",-0.689795662510515,2.11493025915689,0.00485289635216689,0.322337360920722,100.886419911906,52.9520377876276,67.0921034807462
"Cdh13",-0.96545258057063,3.26601807584057,0.00493496311212365,0.324393521967938,278.648993284363,77.8597339643705,146.071410071177
"0610031J06Rik",-0.38980999067599,6.78665017716312,0.00503771919702257,0.325850131943645,2170.0942202959,1831.4786549476,1824.02008604726
"Cldn4",-0.541495758403071,9.70317988504639,0.00506358998700469,0.325850131943645,18382.5346082982,12306.0115260732,13679.6609043349
"Gpx2",-0.54253581447182,8.48060163934463,0.00505756196203743,0.325850131943645,7860.0000211091,5055.75497873593,5733.05490185405
"Yam1",-1.43888144350486,9.00523101493624,0.00507445069999556,0.325850131943645,13862.3369118883,6217.69044959872,5820.992310139
"9630028B13Rik",0.629266107927228,2.72218140573358,0.00512165218250007,0.326991000548238,74.4123981153823,144.190941773281,130.463539207944
"Samd5",0.602753122555565,3.82232924969788,0.00518402139319548,0.329081678040049,183.44817855917,259.587254328264,312.117553910499
"Pik3r3",0.501629306516171,5.70881024273593,0.005253129237775,0.331573935809332,726.882531599219,933.444682311303,1144.66743588816
"Cnn2",-0.569863846128094,5.91258717453084,0.0054674550070928,0.335568826927038,1450.13035345517,681.51992700317,1026.15288568951
"Gsdmc3",0.467983410241014,7.41447465869466,0.00538843285222326,0.335568826927038,2280.84646459069,3292.50291663885,3592.33315405769
"Sema5a",0.424097056006782,5.62639086880301,0.00542510843585029,0.335568826927038,624.691786947466,1074.72988234938,939.455063900448
"Strip2",-1.0258091577041,1.99237263700173,0.00546374069838823,0.335568826927038,102.536700036979,48.3931017416492,52.7246971941749
"Uap1l1",-0.521161768365762,4.80656842687289,0.00535948487128997,0.335568826927038,592.706791602972,436.690972366227,451.139218966003
"Hspa1a",-0.743659629300475,2.55942576508552,0.00553149512832221,0.337633952640283,115.652337356898,116.376317713365,75.0404829589267
"Bora",0.481411291432919,4.0064853778775,0.00565850766585974,0.343499244043912,203.549799169616,328.055835516907,320.945845374279
"Avil",-0.649022499257258,2.55371278107934,0.00584168768323303,0.348992469991723,134.215052248276,77.1986039236054,91.7037097285994
"Fbp1",0.802905253672208,1.56753710822687,0.00584324416405261,0.348992469991723,30.354480010871,61.6988790763343,60.3010563308622
"Gm26532",-0.680715822097496,2.49704724850025,0.0058148050529705,0.348992469991723,126.492339025299,77.7971124561607,86.6601133189444
"Rrm2",0.485267720489359,4.28605976830295,0.00599492204410716,0.356136839507949,240.507259135222,417.120333734711,380.988203839352
"Rasa3",0.534035788868801,4.10800263723793,0.00612820715645261,0.362118368622511,232.108983375549,304.948699228656,371.147675820873
"Cpne2",-0.63742464282672,4.93814927817844,0.00620514533993324,0.364724653869409,721.687963276643,395.686233907706,481.885675038988
"AI413582",-0.594977071958044,3.6025178093446,0.00644457792778826,0.376059611846852,265.398510738011,181.429979082432,196.901390782243
"Arhgap31",-0.71717017654421,2.88620693448761,0.00653339680317243,0.376059611846852,172.369056740581,102.308804553166,114.003180297345
"Fancm",0.622972882524673,2.32196858963311,0.00652920342762646,0.376059611846852,59.579727857482,100.041942773233,102.195219196955
"Klf11",-0.680598819881953,3.15291395425624,0.00649636300102578,0.376059611846852,202.125786197618,129.010774033418,138.222445153594
"Prkar2b",-0.993308881551266,2.656946907866,0.00657774634168164,0.376660742833718,154.71249303554,93.7629405744102,83.2495023816569
"Ddx58",0.399195025763897,5.11174885239151,0.00688852797167962,0.392434139678918,563.736396672715,456.530345891999,813.337582502972
"Cxadr",-0.604468665091771,8.04804139818265,0.00702927542974417,0.39370538859848,5680.12061523498,4369.71134769659,4086.82426835954
"Rap2b",-0.577782980660175,4.33312806910854,0.00698249472415445,0.39370538859848,430.384641569737,322.006550869053,309.664668477909
"Tmigd1",-0.572706479679732,5.49567625642232,0.00705260350446462,0.39370538859848,891.765862391874,835.320250295883,675.946006974115
"Tsku",0.483836379912595,4.56869219043125,0.00700307807190516,0.39370538859848,319.408309549384,440.188528907921,487.927891867827
"Dhx33",0.413315224731887,5.2994207599247,0.00715114808624556,0.39721052045051,516.732415084814,812.182266419227,772.376414182282
"Tmprss13",-0.589957561430589,2.68784720922557,0.00722172750189757,0.399135178201891,147.243862558817,81.5990721187409,105.791176116084
"Adam8",-0.763113061574217,3.64144250718767,0.00745648000346324,0.410069486923134,298.506810267423,172.593303187365,184.470507455358
"Lrrc8a",-0.536285196811363,3.968348950318,0.00758551801799485,0.413076076774043,318.121903198215,257.764235833658,244.732064478157
"Tec",-0.540113752657381,4.80400981439823,0.00756307242273707,0.413076076774043,605.240200686418,421.995828848395,452.538304760487
"Mapk11",-0.522181956004074,4.54465460218785,0.00764275136428766,0.414162560516447,531.822936574543,296.077704236308,392.749951295987
"Cited2",-0.546877759716032,5.76645688214338,0.00771705088179717,0.416158826436334,1186.13962934427,800.51330762174,858.697626216567
"Rgn",-0.724028786244063,1.60506466463293,0.00789277814693728,0.423579093885634,63.9734398885575,49.2167463965755,42.8110546033659
"Pmaip1",-0.485911534360879,6.93732532676876,0.00795470202153366,0.424849926717392,2609.66102353057,1879.78326131207,2031.91246826022
"BC027231",0.39447257954787,4.82657703125413,0.00809361670993343,0.42612316602204,413.894634570902,491.833226340995,602.856790399901
"Ephb3",-0.53569805105221,5.78431540723887,0.00805953653900999,0.42612316602204,1120.04435078559,967.3147401797,848.637949487846
"Gulp1",0.625345692528728,2.32919344810673,0.00803776461188281,0.42612316602204,59.6231742616936,102.389059079188,101.237663775264
"1700037H04Rik",-0.440173289524049,5.09681379963951,0.00837873304894097,0.428937075763527,698.41023014896,544.70528445131,559.003932136544
"Col4a1",0.52228104881804,5.13779457359538,0.00825179864839354,0.428937075763527,502.254066957426,545.278784068294,809.800297068308
"Edn2",-0.45229841793698,4.43719748067265,0.00836099859030164,0.428937075763527,449.115955141057,319.529884966791,368.87687533465
"Ehd2",0.539542472981351,3.81823276325616,0.00821644412399674,0.428937075763527,212.372490578608,194.33856618941,334.326426995008
"Scg5",-0.719807635804616,1.63297251231446,0.00836263495912941,0.428937075763527,68.8126424898263,42.1586096139729,45.0548869324003
"Slc7a11",0.626016559147541,5.63593228164829,0.00830909764405998,0.428937075763527,679.118434819457,829.658942347317,1156.55486850086
